Sample Name/Number;Species Name;Collection Date (DD/MM/YYYY);Sample Station;Location;Latitude;Longitude;Determiner;Sex;Other Notes;Max Feret Diameter (max);Max Feret Diameter (mean);Max Feret Diameter (std. dev.);Perimeter (mean);Perimeter (std. dev.);Area (mean);Area(std. dev.);Holes (mean);Holes (std. dev.);Area+Holes (mean);Area+Holes (std. dev.);Exposure Time (µs);Framerate (FPS);Light Intensity (%);Aperture;Image Path;Operator Name;Date (DD/MM/YYYY HH:MM)
4_D8_6;PMR_ExStream22_Main_EPT;;C23;;;;;Trichoptera;C23_T_mit;291;265;31;716;73;27735;3893;7;4;27742;3895;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_D8\4_D8_6;MSH;13.12.2023 16:47
4_D8_7;PMR_ExStream22_Main_EPT;;C23;;;;;Trichoptera;C23_T_mit;288;278;15;739;107;29585;8234;2;3;29587;8233;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_D8\4_D8_7;MSH;13.12.2023 16:47
4_D8_8;PMR_ExStream22_Main_EPT;;C23;;;;;Trichoptera;C23_T_mit;293;254;38;650;75;23804;4237;4;6;23808;4243;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_D8\4_D8_8;MSH;13.12.2023 16:47
4_D8_9;PMR_ExStream22_Main_EPT;;C23;;;;;Trichoptera;C23_T_mit;291;288;4;743;59;30008;6842;2;1;30010;6842;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_D8\4_D8_9;MSH;13.12.2023 16:48
4_D8_10;PMR_ExStream22_Main_EPT;;C23;;;;;Trichoptera;C23_T_mit;296;267;29;725;103;28232;7411;150;227;28382;7410;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_D8\4_D8_10;MSH;13.12.2023 16:48
4_D9_1;PMR_ExStream22_Main_EPT;;C23;;1540,01 mg;1541,07 mg;;Trichoptera;C23_E;227;211;12;806;51;6021;122;20;31;6040;134;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_D9\4_D9_1;MSH;13.12.2023 16:49
4_D9_2;PMR_ExStream22_Main_EPT;;C23;;;;;Trichoptera;C23_E;236;206;26;664;136;5244;1025;26;56;5270;1040;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_D9\4_D9_2;MSH;13.12.2023 16:49
4_D10_1;PMR_ExStream22_Main_EPT;;C24;;1530,73 mg;1532,62 mg;;Trichoptera;C24_T_ohne;438;362;67;1321;107;25348;4409;237;184;25585;4404;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_D10\4_D10_1;MSH;13.12.2023 16:54
4_D10_2;PMR_ExStream22_Main_EPT;;C24;;;;;Trichoptera;C24_T_ohne;470;396;67;1513;342;25410;4495;146;152;25556;4484;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_D10\4_D10_2;MSH;13.12.2023 16:55
4_D11_1;PMR_ExStream22_Main_EPT;;C24;;1530,25 mg;1531,67 mg;;Trichoptera;C24_T_ohne;371;299;63;1190;211;18167;3717;103;85;18270;3711;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_D11\4_D11_1;MSH;13.12.2023 16:55
4_D11_2;PMR_ExStream22_Main_EPT;;C24;;;;;Trichoptera;C24_T_ohne;451;350;40;1402;239;22598;5349;119;208;22717;5513;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_D11\4_D11_2;MSH;13.12.2023 16:56
4_D12_1;PMR_ExStream22_Main_EPT;;C24;;1525,51 mg;1526,59 mg;;Trichoptera;C24_T_ohne;326;262;65;856;51;12324;2653;62;50;12386;2662;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_D12\4_D12_1;MSH;13.12.2023 16:56
4_D12_2;PMR_ExStream22_Main_EPT;;C24;;;;;Trichoptera;C24_T_ohne;314;273;27;936;61;12765;1136;63;72;12828;1160;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_D12\4_D12_2;MSH;13.12.2023 16:57
4_E1_1;PMR_ExStream22_Main_EPT;;C24;;1535,29 mg;1536,07 mg;;Trichoptera;C24_T_ohne;188;168;26;415;56;5853;1075;11;9;5865;1079;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E1\4_E1_1;MSH;13.12.2023 16:57
4_E1_2;PMR_ExStream22_Main_EPT;;C24;;;;;Trichoptera;C24_T_ohne;187;181;3;469;21;5856;492;25;15;5881;503;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E1\4_E1_2;MSH;13.12.2023 16:58
4_E2_1;PMR_ExStream22_Main_EPT;;C24;;1520,92 mg;1521,94 mg;;Trichoptera;C24_T_ohne;203;180;16;653;46;12029;1257;34;42;12063;1270;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E2\4_E2_1;MSH;13.12.2023 16:59
4_E2_2;PMR_ExStream22_Main_EPT;;C24;;;;;Trichoptera;C24_T_ohne;200;180;17;684;103;12620;1975;7;6;12627;1977;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E2\4_E2_2;MSH;13.12.2023 16:59
4_E3_1;PMR_ExStream22_Main_EPT;;C24;;1528,93 mg;1542,17 mg;;Trichoptera;C24_T_ohne;948;928;19;4208;596;153356;9465;2686;227;156041;9547;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E3\4_E3_1;MSH;13.12.2023 17:00
4_E3_2;PMR_ExStream22_Main_EPT;;C24;;;;;Trichoptera;C24_T_ohne;958;935;12;4347;525;152654;2116;2156;2095;154810;1924;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E3\4_E3_2;MSH;13.12.2023 17:01
4_E3_3;PMR_ExStream22_Main_EPT;;C24;;;;;Trichoptera;C24_T_ohne;915;904;13;3980;32;146678;361;571;21;147249;362;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E3\4_E3_3;MSH;13.12.2023 17:01
4_E3_4;PMR_ExStream22_Main_EPT;;C24;;;;;Trichoptera;C24_T_ohne;956;934;26;4178;150;151468;2254;2771;2090;154239;4335;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E3\4_E3_4;MSH;13.12.2023 17:01
4_E3_5;PMR_ExStream22_Main_EPT;;C24;;;;;Trichoptera;C24_T_ohne;904;880;14;3876;184;149714;4610;2718;2444;152432;7012;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E3\4_E3_5;MSH;13.12.2023 17:02
4_E3_6;PMR_ExStream22_Main_EPT;;C24;;;;;Trichoptera;C24_T_ohne;944;930;15;3993;487;151638;456;2166;531;153804;933;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E3\4_E3_6;MSH;13.12.2023 17:02
4_E3_7;PMR_ExStream22_Main_EPT;;C24;;;;;Trichoptera;C24_T_ohne;922;922;2147483647;3676;2147483647;149412;2147483647;291;2147483647;149703;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E3\4_E3_7;MSH;13.12.2023 17:03
4_E3_8;PMR_ExStream22_Main_EPT;;C24;;;;;Trichoptera;C24_T_ohne;948;904;43;4054;322;150631;1425;2544;1264;153175;438;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E3\4_E3_8;MSH;13.12.2023 17:04
4_E4_1;PMR_ExStream22_Main_EPT;;C24;;1521,19 mg;1523,05 mg;;Trichoptera;C24_T_mit;204;141;61;362;113;5282;1973;0;1;5282;1974;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E4\4_E4_1;MSH;13.12.2023 17:05
4_E4_2;PMR_ExStream22_Main_EPT;;C24;;;;;Trichoptera;C24_T_mit;205;142;62;359;117;5233;2022;0;0;5234;2022;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E4\4_E4_2;MSH;13.12.2023 17:05
4_E4_3;PMR_ExStream22_Main_EPT;;C24;;;;;Trichoptera;C24_T_mit;203;163;24;406;62;5827;654;0;1;5828;654;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E4\4_E4_3;MSH;13.12.2023 17:06
4_E4_4;PMR_ExStream22_Main_EPT;;C24;;;;;Trichoptera;C24_T_mit;203;154;54;386;107;5694;1980;0;1;5694;1980;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E4\4_E4_4;MSH;13.12.2023 17:06
4_E5_1;PMR_ExStream22_Main_EPT;;C24;;1520,48 mg;1540,74 mg;;Trichoptera;C24_T_mit;338;325;16;830;27;28790;2214;3;1;28793;2214;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E5\4_E5_1;MSH;13.12.2023 17:09
4_E5_2;PMR_ExStream22_Main_EPT;;C24;;;;;Trichoptera;C24_T_mit;345;331;20;872;11;29774;2164;7;4;29781;2168;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E5\4_E5_2;MSH;13.12.2023 17:10
4_E5_3;PMR_ExStream22_Main_EPT;;C24;;;;;Trichoptera;C24_T_mit;336;258;67;706;146;23571;6936;5;4;23576;6933;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E5\4_E5_3;MSH;13.12.2023 17:10
4_E5_4;PMR_ExStream22_Main_EPT;;C24;;;;;Trichoptera;C24_T_mit;332;290;59;804;127;26749;4830;5;6;26754;4832;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E5\4_E5_4;MSH;13.12.2023 17:10
4_E5_5;PMR_ExStream22_Main_EPT;;C24;;;;;Trichoptera;C24_T_mit;331;309;29;823;11;26696;1674;1;1;26697;1675;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E5\4_E5_5;MSH;13.12.2023 17:11
4_E5_6;PMR_ExStream22_Main_EPT;;C24;;;;;Trichoptera;C24_T_mit;340;274;76;751;157;25593;8036;119;137;25712;8086;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E5\4_E5_6;MSH;13.12.2023 17:11
4_E5_7;PMR_ExStream22_Main_EPT;;C24;;;;;Trichoptera;C24_T_mit;331;283;39;762;84;27438;3933;4;3;27442;3933;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E5\4_E5_7;MSH;13.12.2023 17:11
4_E5_8;PMR_ExStream22_Main_EPT;;C24;;;;;Trichoptera;C24_T_mit;312;259;47;742;134;22644;3283;21;33;22665;3262;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E5\4_E5_8;MSH;13.12.2023 17:12
4_E5_9;PMR_ExStream22_Main_EPT;;C24;;;;;Trichoptera;C24_T_mit;338;319;25;826;59;30283;3505;7;5;30290;3503;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E5\4_E5_9;MSH;13.12.2023 17:12
4_E5_10;PMR_ExStream22_Main_EPT;;C24;;;;;Trichoptera;C24_T_mit;343;313;47;818;87;28464;4076;10;5;28474;4078;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E5\4_E5_10;MSH;13.12.2023 17:12
4_E6_1;PMR_ExStream22_Main_EPT;;C24;;1531,80 mg;1591,85 mg;;Trichoptera;C24_T_mit;451;369;91;1015;271;51525;19567;14;21;51540;19577;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E6\4_E6_1;MSH;13.12.2023 17:14
4_E6_2;PMR_ExStream22_Main_EPT;;C24;;;;;Trichoptera;C24_T_mit;408;373;44;976;14;42681;2477;32;56;42713;2518;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E6\4_E6_2;MSH;13.12.2023 17:14
4_E6_3;PMR_ExStream22_Main_EPT;;C24;;;;;Trichoptera;C24_T_mit;448;415;52;1071;96;51900;7788;7;5;51907;7783;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E6\4_E6_3;MSH;13.12.2023 17:14
4_E6_4;PMR_ExStream22_Main_EPT;;C24;;;;;Trichoptera;C24_T_mit;515;431;68;1532;363;65616;18204;1732;975;67348;18807;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E6\4_E6_4;MSH;13.12.2023 17:14
4_E6_5;PMR_ExStream22_Main_EPT;;C24;;;;;Trichoptera;C24_T_mit;431;365;71;959;164;40656;6249;8;4;40664;6246;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E6\4_E6_5;MSH;13.12.2023 17:15
4_E6_6;PMR_ExStream22_Main_EPT;;C24;;;;;Trichoptera;C24_T_mit;443;377;71;1046;209;53540;16084;8;6;53548;16079;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E6\4_E6_6;MSH;13.12.2023 17:15
4_E6_7;PMR_ExStream22_Main_EPT;;C24;;;;;Trichoptera;C24_T_mit;461;447;9;1218;134;63074;16686;42;34;63115;16677;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E6\4_E6_7;MSH;13.12.2023 17:15
4_E6_8;PMR_ExStream22_Main_EPT;;C24;;;;;Trichoptera;C24_T_mit;445;364;85;995;148;48540;8729;6;5;48546;8728;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E6\4_E6_8;MSH;13.12.2023 17:15
4_E6_9;PMR_ExStream22_Main_EPT;;C24;;;;;Trichoptera;C24_T_mit;384;381;4;1027;41;46585;2227;20;14;46605;2213;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E6\4_E6_9;MSH;13.12.2023 17:16
4_E6_10;PMR_ExStream22_Main_EPT;;C24;;;;;Trichoptera;C24_T_mit;468;438;18;1159;165;58840;17112;23;19;58863;17130;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E6\4_E6_10;MSH;13.12.2023 17:16
4_E8_1;PMR_ExStream22_Main_EPT;;C24;;1528,84 mg;1531,85 mg;;Ephemeroptera;C24_E;866;847;23;2613;390;64400;8576;793;838;65193;9414;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E8\4_E8_1;MSH;13.12.2023 17:19
4_E8_3;PMR_ExStream22_Main_EPT;;C24;;;;;Ephemeroptera;C24_E;627;539;55;2211;303;54901;1957;478;365;55379;2163;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E8\4_E8_3;MSH;13.12.2023 17:19
4_E8_4;PMR_ExStream22_Main_EPT;;C24;;;;;Ephemeroptera;C24_E;842;754;47;2403;136;55396;1063;60;48;55456;1090;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E8\4_E8_4;MSH;13.12.2023 17:20
4_E9_1;PMR_ExStream22_Main_EPT;;C24;;1526,04 mg;1535,72 mg;;Ephemeroptera;C24_E;939;896;48;3255;143;110803;713;518;79;111321;774;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E9\4_E9_1;MSH;13.12.2023 17:22
4_E9_2;PMR_ExStream22_Main_EPT;;C24;;;;;Ephemeroptera;C24_E;1062;1060;2;3793;72;113697;72;1251;267;114948;320;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E9\4_E9_2;MSH;13.12.2023 17:22
4_E9_3;PMR_ExStream22_Main_EPT;;C24;;;;;Ephemeroptera;C24_E;925;907;11;3453;296;109997;5171;494;298;110491;5464;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E9\4_E9_3;MSH;13.12.2023 17:24
4_E10_1;PMR_ExStream22_Main_EPT;;C25;;1532,84 mg;1534,17 mg;;Trichoptera;C25_T_ohne;378;292;76;1212;133;18856;4787;218;200;19074;4970;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E10\4_E10_1;MSH;13.12.2023 17:29
4_E10_2;PMR_ExStream22_Main_EPT;;C25;;;;;Trichoptera;C25_T_ohne;380;305;42;1237;237;19446;1885;87;83;19533;1908;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E10\4_E10_2;MSH;13.12.2023 17:29
4_E11_1;PMR_ExStream22_Main_EPT;;C25;;1510,35 mg;1511,61 mg;;Trichoptera;C25_T_ohne;331;241;82;827;204;11635;3294;42;36;11678;3315;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E11\4_E11_1;MSH;13.12.2023 17:30
4_E11_2;PMR_ExStream22_Main_EPT;;C25;;;;;Trichoptera;C25_T_ohne;315;234;73;832;108;11992;3364;16;21;12009;3352;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E11\4_E11_2;MSH;13.12.2023 17:30
4_E12_1;PMR_ExStream22_Main_EPT;;C25;;1526,80 mg;1527,84 mg;;Trichoptera;C25_T_ohne;274;202;70;650;107;8033;2555;81;68;8114;2620;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E12\4_E12_1;MSH;13.12.2023 17:32
4_E12_2;PMR_ExStream22_Main_EPT;;C25;;;;;Trichoptera;C25_T_ohne;256;228;17;686;53;8380;608;39;41;8419;621;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_E12\4_E12_2;MSH;13.12.2023 17:32
4_F1_1;PMR_ExStream22_Main_EPT;;C25;;1519,91 mg;1520,80 mg;;Trichoptera;C25_T_ohne;255;198;48;616;132;7682;1483;51;63;7733;1522;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_F1\4_F1_1;MSH;13.12.2023 17:32
4_F1_2;PMR_ExStream22_Main_EPT;;C25;;;;;Trichoptera;C25_T_ohne;256;196;66;570;135;7524;2109;61;57;7586;2150;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_F1\4_F1_2;MSH;13.12.2023 17:33
4_F2_1;PMR_ExStream22_Main_EPT;;C25;;1524,74 mg;1526,01 mg;;Trichoptera;C25_T_ohne;365;353;6;1168;155;19969;191;139;73;20109;196;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_F2\4_F2_1;MSH;13.12.2023 17:34
4_F2_2;PMR_ExStream22_Main_EPT;;C25;;;;;Trichoptera;C25_T_ohne;379;306;40;1031;171;16571;1403;59;53;16630;1423;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_F2\4_F2_2;MSH;13.12.2023 17:34
4_F3_1;PMR_ExStream22_Main_EPT;;C25;;1528,12 mg;1529,06 mg;;Trichoptera;C25_T_ohne;171;160;6;393;13;3558;87;5;6;3564;88;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_F3\4_F3_1;MSH;13.12.2023 17:35
4_F3_2;PMR_ExStream22_Main_EPT;;C25;;;;;Trichoptera;C25_T_ohne;193;139;56;355;97;3535;1299;8;11;3543;1300;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_F3\4_F3_2;MSH;13.12.2023 17:36
4_F4_1;PMR_ExStream22_Main_EPT;;C25;;1511,57 mg;1512,59 mg;;Trichoptera;C25_T_ohne;225;207;14;773;61;11786;1733;58;57;11844;1747;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_F4\4_F4_1;MSH;13.12.2023 17:37
4_F4_2;PMR_ExStream22_Main_EPT;;C25;;;;;Trichoptera;C25_T_ohne;233;214;9;769;44;11616;653;38;37;11654;656;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_F4\4_F4_2;MSH;13.12.2023 17:37
4_F5_1;PMR_ExStream22_Main_EPT;;C25;;1528,88 mg;1530,28 mg;;Trichoptera;C25_T_ohne;257;225;39;808;71;17289;3241;61;69;17350;3216;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_F5\4_F5_1;MSH;13.12.2023 17:38
4_F5_2;PMR_ExStream22_Main_EPT;;C25;;;;;Trichoptera;C25_T_ohne;241;205;25;821;43;15490;2585;22;51;15512;2585;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_F5\4_F5_2;MSH;13.12.2023 17:38
4_F6_1;PMR_ExStream22_Main_EPT;;C25;;1532,41 mg;1533,33 mg;;Trichoptera;C25_T_ohne;252;191;58;572;116;8348;1803;26;53;8374;1821;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_F6\4_F6_1;MSH;13.12.2023 17:39
4_F6_2;PMR_ExStream22_Main_EPT;;C25;;;;;Trichoptera;C25_T_ohne;259;198;57;581;124;8434;1943;59;60;8493;1988;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_F6\4_F6_2;MSH;13.12.2023 17:39
4_F7_1;PMR_ExStream22_Main_EPT;;C25;;1521,35 mg;1522,14 mg;;Trichoptera;C25_T_ohne;144;114;26;329;58;3169;410;10;15;3179;408;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_F7\4_F7_1;MSH;13.12.2023 17:40
4_F7_2;PMR_ExStream22_Main_EPT;;C25;;;;;Trichoptera;C25_T_ohne;119;110;4;329;21;3203;135;3;4;3206;137;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_F7\4_F7_2;MSH;13.12.2023 17:40
4_F8_1;PMR_ExStream22_Main_EPT;;C25;;1530,68 mg;1531,57 mg;;Trichoptera;C25_T_ohne nur kopf;333;304;24;1122;134;7324;653;67;67;7391;644;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_F8\4_F8_1;MSH;13.12.2023 17:41
4_F8_2;PMR_ExStream22_Main_EPT;;C25;;;;;Trichoptera;C25_T_ohne nur kopf;322;271;53;871;155;6635;770;48;49;6682;788;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_F8\4_F8_2;MSH;13.12.2023 17:42
4_F9_1;PMR_ExStream22_Main_EPT;;C25;;1529,67 mg;1530,78 mg;;Trichoptera;C25_T_mit;200;175;21;422;51;6378;2176;2;3;6380;2175;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_F9\4_F9_1;MSH;13.12.2023 17:43
4_F9_2;PMR_ExStream22_Main_EPT;;C25;;;;;Trichoptera;C25_T_mit;186;169;12;402;33;5307;1330;5;10;5312;1334;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_F9\4_F9_2;MSH;13.12.2023 17:43
4_F10_1;PMR_ExStream22_Main_EPT;;C25;;1525,54 mg;1526,48 mg;;Plecoptera;C25_P;346;297;19;1053;78;8701;1358;55;53;8756;1315;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_F10\4_F10_1;MSH;13.12.2023 17:44
4_F10_2;PMR_ExStream22_Main_EPT;;C25;;;;;Plecoptera;C25_P;333;293;18;892;111;7529;774;52;55;7581;792;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\4_F10\4_F10_2;MSH;13.12.2023 17:45
